link;x;y;drtVehicles
-285823530;806158.58;5829854.835;2
115727313#1;796373.3400000001;5816686.45;1
-118336909#1;788297.675;5816735.885;2
-285823531;806028.975;5829831.385;1
-152258416;819039.6;5819390.68;1
-53357061;800593.095;5826206.035;1
-33692892;779693.4750000001;5819724.02;1
-38702390;812927.8049999999;5831299.699999999;1
-1085844068#3;807502.3300000001;5833377.775;6
-1085844068#2;807127.73;5832887.88;2
-145662433#1;787889.0349999999;5819293.005000001;1
-99852351;783252.9450000001;5827572.859999999;1
-782822229;801672.48;5826519.85;1
-1089814419;807682.6950000001;5828724.95;1
-68576795#3;798280.9550000001;5824718.46;1
-154687901#0;799285.85;5815525.545;1
-30898939#1;809570.99;5826188.109999999;2
-1079700904#5;790064.2949999999;5815868.855;1
-25492149;793074.89;5816788.92;2
-965329306;815644.315;5821764.13;6
-8048605#1;779982.145;5826896.395;3
-936257826;800236.25;5823848.83;1
-1079700904#2;789922.99;5816394.69;2
-16239612#1;801560.8600000001;5836417.4399999995;1
-148032656#1;794036.1499999999;5816860.025;1
-29892616#1;800923.595;5822348.385;1
-8048605#0;779998.345;5827414.385;2
-16366192#0;814092.915;5827555.195;1
-30475153#1;799071.325;5831228.1;1
1082673235#0;802117.6699999999;5827578.525;1
81283594;810344.8300000001;5816583.890000001;1
-25178767#3;796880.9299999999;5824770.715;2
-852542889;802011.5;5825079.295;1
-23485319;793463.7050000001;5824613.08;1
21122600#1;795367.635;5816371.3100000005;2
-1088965880#0;806764.0449999999;5830025.1850000005;5
-148671097;791599.8;5819282.2;2
-762583951;800887.6200000001;5841911.205;13
-761344045#0;805990.12;5833051.395;1
-4687523#1;781288.685;5814716.970000001;2
-700727716;780328.595;5827316.105;1
177599476#1;790875.565;5822488.79;1
57356015;810418.145;5821380.37;1
-144887742;803615.835;5834588.05;2
-1122782774;794455.1699999999;5821807.805;1
-747291566;793167.53;5830001.87;1
-151629376;809828.385;5816180.21;1
-1108993676;814548.69;5821760.68;1
-111283473#1;799880.39;5839103.105;2
29157102#0;790336.595;5834619.595000001;3
-24718232;788315.445;5837092.825;1
-386765885#4;793434.96;5835788.1899999995;1
-372950038#1;791150.98;5832802.33;10
-25799886#1;791827.2150000001;5836999.49;1
-51863695;803688.6950000001;5835026.53;6
-1122765064#1;794578.8300000001;5820881.720000001;1
-154262442#0;802150.3600000001;5828951.995;1
-24204677#0;812383.3200000001;5828344.085;1
-9647324#0;818859.1950000001;5820564.119999999;2
-6141285;806809.655;5830864.335;1
-4845983;812042.245;5815038.525;1
27944192;810056.395;5827937.95;1
-4796538;789649.65;5834526.535;5
-4845981;812109.135;5815274.475;3
22762351;802833.005;5821397.795;1
-4898689#2;779597.25;5820079.455;4
-117951616#2;807769.385;5819492.61;1
-4898689#1;779562.9750000001;5819622.484999999;2
-25815035#0;812725.31;5820354.42;1
-25929648;803049.375;5826187.91;1
-4805018#0;792028.915;5839315.625;1
-36125241#0;810955.21;5829146.07;1
-4805018#1;792162.905;5839352.21;1
-9498297#3;820611.7749999999;5819578.035;1
-844709935#1;790539.6399999999;5840200.175;1
-24586385;817652.2250000001;5818623.640000001;3
-135777015#1;806109.5549999999;5815276.405;1
-4802814;794917.9650000001;5837428.105;4
-28950010#0;784764.27;5836796.27;1
-4686077;802020.9450000001;5825588.265000001;1
-5095441;787810.46;5828190.51;6
-844709935#0;790441.365;5840181.68;2
-35313016#3;796342.995;5836567.98;1
-151619642#1;798176.8049999999;5820165.885;3
-35313016#0;796430.72;5836752.645;3
60430325;793700.7050000001;5829942.425;2
-34551134;800536.215;5838780.98;1
-616670793;807484.345;5830587.635;2
-1031838775;796410.6799999999;5838709.75;10
-4796494#1;790220.585;5834932.5649999995;1
1096709556#0;800172.915;5829208.945;1
-26575079#1;780445.75;5819222.02;1
-27093940;804606.595;5840560.675;1
38717011#0;805834.75;5816864.705;1
-1101059958;795012.485;5827950.48;1
-27811428;795229.425;5835091.58;1
-881927664;802427.795;5827958.09;1
130105754#0;783660.015;5829678.16;1
-728950337;796482.55;5819232.654999999;1
432205789#0;804758.555;5829933.765;1
130105754#3;783676.325;5829906.074999999;1
-1089457036#2;801947.19;5827188.050000001;1
-13853633#0;800051.545;5823161.695;4
-13853633#1;800080.23;5823031.765000001;1
-27944145#0;808812.985;5829111.5600000005;1
-142574665#0;792850.4950000001;5822942.26;1
-4804651#0;790627.285;5837717.04;1
-899215472;791763.31;5819685.390000001;1
-4845980;812001.13;5815241.404999999;1
-4442443;783991.125;5815698.985;16
-112408882#9;788979.6;5816479.835;2
-23147709#0;788032.5;5827793.74;1
-18784662#2;788410.3;5837010.73;4
-11023906#1;802166.56;5838572.24;1
-18784662#1;788438.315;5837084.775;1
-11391856#2;809367.31;5819950.575;1
-23436345;820095.795;5819603.305;1
-740848375;798392.8;5829039.855;1
-44639038;804911.9099999999;5825772.395;1
-4796461;789250.365;5835538.695;3
-153608590;800715.47;5813228.53;1
-30084960#6;799273.97;5814126.4350000005;1
-1036709246#1;802401.655;5838801.37;1
-112408882#2;789284.94;5817196.529999999;1
-112408882#6;789078.7;5816798.555;1
-881561776;808446.3500000001;5819911.585;2
-112408882#4;789179.73;5817017.195;1
-152593442#0;798340.86;5814149.15;1
-48477264#0;787624.63;5827755.13;1
1003191667#1;806906.68;5820117.37;1
-186606611#1;802443.735;5823770.73;1
36517135#1;791893.235;5830687.555;4
-844527457#1;799121.7050000001;5819627.82;1
36517135#2;792185.335;5830690.01;3
-5046437;785958.76;5834023.115;2
-10276231;810703.15;5819213.33;8
437325052#0;791458.6;5828304.965;1
-206562460;804513.595;5830717.17;1
-153608589;800715.17;5812854.74;1
-148032656#4;794378.96;5816644.0;2
-22973174#3;802543.125;5834050.45;1
-15245401;784939.315;5825910.905;11
-22973174#1;802393.93;5833993.050000001;1
33079952#0;789640.04;5818204.93;1
-11993725#4;810375.0900000001;5829807.705;3
-214717428#1;806809.5;5833305.0649999995;1
-214717428#0;806746.19;5833378.109999999;1
328408591#0;786581.02;5828217.904999999;2
-22973174#6;802938.39;5834203.335;1
-32977536#0;788957.685;5827449.550000001;1
-295627704;802387.5900000001;5828070.484999999;2
-485793106;806076.505;5826392.1;1
-195327171#1;809891.25;5829434.93;1
-4810810#2;781329.63;5814883.135;1
-4810810#0;781514.62;5814959.595;1
-294586587#1;813447.6399999999;5826803.325;1
-4586180;793406.24;5828018.445;1
-25095156#5;783827.855;5821896.615;2
-25514059#0;779439.985;5819152.66;2
4067952;792482.245;5829410.695;5
-4586182;792626.76;5827228.0;1
-284371644#3;786791.88;5830676.085;1
-346746112;811233.685;5817342.779999999;1
23554267#4;782920.7949999999;5816121.48;1
-4687403#1;781767.085;5815422.84;1
-4687403#0;781837.39;5815523.359999999;1
-134240440#0;804492.56;5841554.640000001;3
-45869051#0;801316.2050000001;5833597.18;1
-23045211;778412.995;5814901.71;7
-22972473#3;797929.635;5827226.92;1
-1089696695;784200.85;5826628.415;1
-45869051#2;801443.97;5833750.285;2
-150937093#1;814688.75;5820925.65;1
-150937093#0;814509.645;5820906.395;2
-4586176;793100.3049999999;5827984.9399999995;1
-814840750#1;794146.3;5824233.65;1
-79131680;805737.3200000001;5815497.449999999;2
-24335950#0;786401.86;5834670.295;1
-24335950#1;786451.35;5834813.859999999;1
-24335950#3;786516.76;5835004.73;2
962488982;789415.72;5836082.82;1
-153260680#0;811381.495;5815160.42;1
-25799486;811103.085;5821307.525;2
-153260680#1;811378.07;5814991.66;1
42732329#0;797781.355;5830541.535;1
453373591#0;806493.1799999999;5829562.63;3
-6075307;795243.86;5823385.76;1
-28893400#0;801019.84;5833550.125;1
-135403248#5;790580.39;5816121.01;1
-1008836419#0;811150.51;5828790.79;2
4463287;794482.6799999999;5821648.52;1
-26136571#0;802854.885;5828246.895;1
-25377511;783819.45;5824513.665;1
-725376312;780549.425;5828353.115;1
-425489133;809093.185;5829342.9399999995;1
-145795412;804431.56;5823436.5649999995;2
-708132722#2;806191.455;5822227.76;1
-219906008#1;789210.385;5835388.109999999;1
-46672257;800457.6699999999;5822835.805;1
-6139005;808413.115;5832764.725;2
-454034987;802781.0;5824308.96;1
-219906008#0;789186.635;5835483.43;1
-451411017#0;791603.37;5816754.23;2
-843189064#1;796970.025;5820488.720000001;1
-328064917#2;797675.19;5825991.195;1
157743391;815602.13;5813776.055;4
-65494672#2;812299.995;5818071.734999999;1
-700691319;789264.335;5820107.949999999;1
-1101502992;794606.3600000001;5815822.1899999995;1
-4805024;792959.475;5839077.745;1
-1100717695#1;794915.6299999999;5822742.52;1
-22650548#0;811856.98;5824723.715;2
-23859441#0;802986.4;5824102.574999999;5
-240823032#1;812343.0;5816547.115;1
-415858612#0;806002.0249999999;5832052.085;1
-785567931#6;797954.7949999999;5820828.37;1
-785567931#1;798199.64;5820947.93;1
-153617320#0;800179.015;5814666.325;1
-153617320#1;800196.575;5814552.495;1
-153617320#3;800350.35;5814304.465;1
39832685#1;789277.9450000001;5819637.975;1
-108988468#0;796394.8300000001;5831325.735;1
533425053;809521.24;5821502.925;1
-148631925;792334.865;5830943.2;1
-4805013;792879.175;5839226.5649999995;1
182584477#0;795700.1950000001;5830569.515000001;1
-1109944560;810065.88;5824999.800000001;1
-190964863;809050.105;5832386.35;1
542994023#0;810623.6599999999;5831955.465;1
-665666065#2;791760.6599999999;5838042.3100000005;1
-33116304;783685.38;5824642.515;8
-37585560#1;788597.7949999999;5836149.205;22
-142810568#0;807186.2350000001;5821112.35;1
-152354564#1;808937.705;5815534.6850000005;1
-27305627;800866.005;5819266.01;3
425498706#0;805727.865;5833537.23;2
-4978505#2;784008.405;5830412.83;1
-4978505#0;783983.43;5830156.390000001;1
-4378528#2;799820.145;5813187.865;2
-4777312;797632.655;5835355.99;2
-180232875#0;813535.415;5829304.1899999995;1
-24930947#2;797345.38;5835239.32;1
-138604846;804365.615;5838926.4399999995;1
-4515851;791723.2050000001;5826719.529999999;1
1097313371;798033.085;5830071.175;1
-1110513376;790874.905;5841231.595;1
-373625581;801321.685;5819969.475;1
-8048604;779894.155;5827576.095;1
-793358797#0;800377.415;5814100.59;2
-8152831;798992.385;5831880.140000001;1
-8048606;780195.615;5827780.475;1
-928877897#2;783979.6;5823273.445;2
-4765343;795740.7050000001;5836088.925;4
-910534149;802470.765;5833349.585;2
-4515870;789006.105;5827221.3100000005;1
-28402697#0;803140.7949999999;5829771.074999999;2
20821973;798112.075;5836833.9;3
191417248;803003.5900000001;5830810.605;2
-1089536050;810948.6599999999;5815466.390000001;1
-62211375#0;794105.9450000001;5837965.6850000005;1
-1105816337;813544.44;5821763.46;4
-456455655;797659.875;5824024.05;1
351704739#0;801146.3300000001;5828601.654999999;1
-9896647#0;810176.71;5832096.265000001;1
381497908#6;796411.815;5830810.545;1
-176187591#1;816506.225;5813108.13;1
-495949635;801002.45;5822333.85;1
381497908#0;796570.975;5831004.035;1
-1039584767;816514.495;5816393.215;3
-106063788;795857.915;5834683.359999999;1
-27138051#0;803638.4450000001;5819130.880000001;1
-1071216649#0;792967.1000000001;5835545.175000001;1
-1082505502#0;789854.395;5834043.359999999;2
-685145008#0;796232.4299999999;5836307.215;1
-29277662#1;780054.645;5816254.12;53
-23984865#0;795907.05;5836842.5;2
-4804677#0;790693.65;5837683.965;1
-142810555#0;809691.15;5820216.945;1
-142810555#1;809676.005;5820459.665;1
-23984865#1;795762.36;5837022.675000001;1
-137685680#1;789934.325;5823680.54;4
-29277662#0;779590.94;5815440.0649999995;7
330951949#0;786358.955;5829246.154999999;5
-4871824#2;792170.355;5819490.41;1
228498046#4;799665.5549999999;5824859.92;1
-24733698#0;807941.06;5818622.369999999;1
-373625578;801410.3200000001;5819885.890000001;2
-28362838;796675.745;5823359.37;8
-1117478686#0;794534.54;5821986.6;1
-26844977#2;793813.7050000001;5821866.880000001;1
-131834986#0;780437.92;5828007.39;1
908917339;808391.405;5829279.1;1
409524980;792180.065;5823704.949999999;1
-4424307#0;784722.36;5817247.59;1
40158592#2;812075.465;5831604.195;1
-4359641#5;786339.8899999999;5817714.75;1
-228498044;800728.81;5824885.155;2
-1044257447;806199.21;5826762.8149999995;1
-4484271;792767.1599999999;5819155.645;3
24700558#4;796597.425;5831023.795;3
112128418#0;799390.595;5828647.1850000005;1
-169076541#1;811164.2;5817018.984999999;1
328440058#0;789551.71;5827456.125;1
-27089234#0;810219.6699999999;5832565.48;1
-59636540#2;805731.005;5832149.05;1
-290250731#1;807730.0349999999;5824840.855;2
-59636540#3;805893.3600000001;5832417.72;2
-26348580;780672.095;5818480.515;8
172243640#1;802684.835;5817545.71;2
-40267305;814818.065;5829982.495;1
-35573545#2;799878.1950000001;5831981.29;1
-59636540#0;805673.8999999999;5831917.255;1
-59636540#1;805652.155;5831973.465;1
-978414200;812927.62;5831344.415;2
-11009381#0;804291.825;5838344.075;1
-23387215#0;781656.185;5832150.154999999;8
-29235953#1;782093.36;5828685.99;1
1120993183#1;798364.2450000001;5828384.165;1
-1056194775;780318.74;5828449.119999999;4
51939089#0;809658.335;5821437.65;1
-1098766218;811009.15;5826466.720000001;1
-30082800#7;806244.245;5817114.449999999;1
-30082800#4;806510.335;5817193.4;1
123951403#4;799332.48;5832752.3;1
-4802552#2;793436.835;5837712.27;1
-141802613#3;802473.45;5833933.805;1
-374821294#3;795089.03;5819598.609999999;1
-4765357;795471.84;5836286.025;2
-1101189714;791380.38;5826350.335;1
-22955116#2;788684.79;5825765.015000001;1
85327967#0;803133.24;5820070.05;2
538990599#0;804630.8899999999;5841166.32;1
-8149664#3;799801.27;5829826.59;1
-128266208;801076.715;5826001.285;2
-150564114;789918.31;5817940.98;1
-56201022#3;809090.2949999999;5814770.7;1
4898673#4;780207.285;5821056.58;1
-56201022#0;808694.11;5814450.8;1
-128266207;800667.3899999999;5825820.525;1
-4674816#0;793106.6699999999;5831642.95;3
-8008862#2;802855.225;5819923.0649999995;1
153151222#0;795075.1;5825774.735;1
-23387215#1;781802.425;5832054.494999999;4
-24839453#0;810414.995;5825756.86;1
-1102675578#2;795485.74;5824983.605;1
-4765368;794742.3300000001;5835916.3;1
-843882002#2;794687.095;5825275.005;3
-22491301;791198.1100000001;5835778.585;1
-514540368#1;809413.9850000001;5825453.67;1
-26288662#0;809587.735;5830162.665;1
-1112064172;813026.91;5824756.54;1
-42689069#0;804090.415;5831521.895;1
292525977;806194.315;5818484.965;1
292525978;806811.73;5818263.7;1
-155605274#2;801125.55;5823960.63;1
-15564868;788035.465;5827516.1850000005;2
-24606460#0;805893.015;5834253.165;1
-24606460#1;805835.98;5834133.54;1
-151370225#2;809582.0700000001;5824818.904999999;1
-4515847;792406.085;5827039.43;2
-53201458#0;790905.775;5837280.75;1
-161677837#2;785815.785;5838427.470000001;1
-153879650#1;816147.325;5816630.455;2
-153879650#0;816349.44;5816466.075;2
-6062094#1;806978.57;5834085.65;1
-6062094#0;806858.855;5834052.445;1
-96004833;787751.5800000001;5831250.82;5
-1085132033;810141.19;5819920.85;2
-23755703;798012.63;5825890.095000001;1
-676251258;798070.935;5832782.605;1
-281631707#0;795671.755;5836423.505;1
-607986258;792392.6000000001;5827726.41;1
-66071387#1;798097.1799999999;5826603.720000001;2
318658545#3;797789.89;5823382.15;1
-5117272;794718.7050000001;5833440.595;2
318658545#0;797799.63;5823167.175000001;4
318658545#6;797781.8;5823572.779999999;1
-1088106930;813123.2749999999;5829300.49;1
-1088106931;813463.9299999999;5829574.880000001;1
-24205014#2;814623.245;5829328.4;1
33079619#0;788935.53;5819647.24;1
-1102712839#1;801234.53;5831465.779999999;1
-1102712839#0;800996.7849999999;5831566.965;2
-1121008013;798242.505;5828515.35;1
-183346853#1;802943.2;5818435.355;1
-1039422507;793197.485;5824804.595000001;1
-44214618;819973.585;5818461.574999999;4
-23121641#1;800865.375;5836656.82;1
-22999317;809965.6699999999;5829363.15;1
-145485550#1;803510.1799999999;5838661.525;2
-22910105#0;800646.53;5816124.535;1
-25156224#1;809082.235;5834305.905;1
-22999311;810037.47;5829273.505;1
822840461#0;804182.05;5827958.015000001;1
-25151919#2;796055.405;5823175.325;1
-14489747#0;779835.885;5828992.02;1
-14489747#1;780185.97;5828971.63;1
-25156224#0;808891.865;5834161.45;2
-920903754;789985.73;5840310.640000001;1
-183346840#2;803661.485;5818400.51;2
-148288810#1;793481.2150000001;5815509.995;4
-1020326834;789824.06;5834824.385;1
-48907690;795626.155;5825930.205;2
71282500#0;795881.795;5824324.800000001;1
-1079233854#0;812656.615;5830919.68;1
5545230;794411.925;5823252.925;1
-5003462;779682.405;5827966.615;1
-10948806#0;804508.495;5841107.375;2
-4653642#1;813972.51;5827519.175;1
-10948806#2;804689.605;5841106.835;2
-908433835;790553.8;5820882.4;1
-5003460;779821.765;5828099.85;2
-275978921#3;795242.5800000001;5816801.165;1
-4805054#0;792489.4199999999;5839151.045;1
-4537628#1;788369.455;5830465.78;6
-4752451#2;794146.7;5818986.755000001;2
-1082303475;801549.615;5825975.02;1
-1125925844#0;796621.1950000001;5819648.42;2
-148616199;799296.095;5835058.135;1
-4396910;796301.79;5829532.43;2
-275978921#0;794901.2050000001;5816789.345;1
-38365318#0;782315.15;5816588.755000001;3
431573407#0;806712.755;5820264.085;1
152177655#2;812186.745;5817302.5649999995;1
-25388711#3;780753.45;5820281.654999999;1
-38365318#1;782341.275;5816641.7;3
-26321231#0;808545.635;5821003.3100000005;2
-751450812;807626.78;5824196.725;1
-1089784296#0;807069.165;5827991.154999999;1
-4765047#3;795752.73;5835464.21;2
-751450814;807459.665;5824442.54;1
-990437548;811831.9099999999;5827268.625;1
-4765047#0;795235.35;5835423.345;2
-1076497021;803159.575;5842319.555;3
-1064555041;792655.87;5827515.8100000005;2
4579858;799875.0900000001;5820699.895;1
-16141576#1;811854.925;5830765.91;1
-20207501#0;790020.38;5822723.9399999995;10
-37906671;795975.56;5816359.98;1
-290075136;803029.98;5829326.775;1
-638236411#9;804115.6;5830597.4;1
-963376586;818822.2150000001;5822364.73;24
-723007529#1;803679.6000000001;5821657.04;1
-148328412#2;790962.6499999999;5817246.52;2
-26589645#1;803548.375;5828953.555;1
431353990;805782.4199999999;5824404.13;1
-753730624#0;780702.03;5819261.025;1
-196631173#1;810492.37;5822439.345000001;2
-24839847#4;809994.26;5824960.295;1
-241859198;792472.325;5833092.59;1
-24839847#3;810030.0549999999;5825128.145;1
214388581;791206.81;5829024.885;4
31609650;799959.265;5827442.555;1
-226947013#1;786601.8400000001;5838224.775;1
-31435536#1;784981.1699999999;5824226.125;4
-226947013#2;786577.39;5838115.3149999995;1
-362021946;786813.155;5826512.89;7
-114189255#4;801063.015;5816589.425000001;1
-1082327477;801972.085;5826297.28;1
28819505;785180.88;5817067.055;1
-152952074#1;799107.32;5814228.66;1
-152201901#3;811756.8;5825236.775;1
-152952074#3;798900.9199999999;5814355.15;1
-41977264;794526.15;5838263.775;1
-238032769;799342.935;5837934.119999999;1
-28259790;787317.8049999999;5831554.8100000005;4
-574496635;797773.99;5816057.595;1
-22916789#6;792254.015;5839048.1899999995;1
-114189255#2;801167.735;5816551.425;1
-334355605#0;790804.67;5829235.405;1
1087866102;807670.15;5830017.275;1
1087866101;807674.14;5829836.355;2
-334355605#2;790964.9450000001;5829542.135;2
-451621867#0;795832.67;5815584.970000001;1
-26144482#0;801679.27;5838977.0600000005;1
-152177678;812408.5900000001;5817213.665;1
