Stop ID,Link ID,X,Y
74607,74607,4597875.832043617,5817335.735293171
25582,25582,4596281.526683666,5819674.446311399
127418,127418,4589471.917444974,5818106.885862737
pt_2264,pt_2264,4595802.265449554,5819656.291885696
45910,45910,4591474.4437468555,5818526.609208444
119210,119210,4590002.11330817,5822956.13039927
132103,132103,4597792.834180655,5819399.501810023
96227,96227,4593075.733562948,5820100.843075045
45207,45207,4594388.621768863,5817712.521613645
122762,122762,4595528.32806773,5819064.709121212
68868,68868,4593544.85733319,5819255.066602753
56089,56089,4591395.838790484,5817788.665742381
pt_43011,pt_43011,4597111.272842019,5819391.283935095
74306,74306,4588432.320263955,5822591.382687583
146344,146344,4593757.406949075,5821077.0119406665
113277,113277,4596796.620850508,5817506.294004511
61175,61175,4594154.299927921,5817015.965867476
160493,160493,4591471.387861072,5821194.285035921
31539,31539,4591371.9192548925,5818986.760377328
23709,23709,4589548.498801753,5819824.79846337
36404,36404,4597812.698168539,5822172.36278185
51709,51709,4588324.063023711,5821526.453995141
pt_390,pt_390,4594378.173811432,5817850.177803817
29618,29618,4593654.195215677,5820315.9737958
42759,42759,4592903.050105145,5821920.31460454
42783,42783,4595572.653710311,5820992.242550836
104667,104667,4597698.406723249,5822887.728892286
26327,26327,4587634.199453906,5820476.927017396
75779,75779,4592955.225895585,5821896.414916066
138769,138769,4591040.988434392,5817790.241427148
27963,27963,4594405.181659809,5821898.478435106
74521,74521,4591583.34947389,5819508.80787848
132098,132098,4597752.685135757,5819329.96626607
88711,88711,4597378.9192751665,5821566.578265743
61443,61443,4588022.196620783,5819524.852685511
pt_670,pt_670,4590592.234647446,5820144.348710754
104606,104606,4588737.976847244,5822085.196768781
114485,114485,4597191.535788706,5819296.644162176
95579,95579,4592060.301423541,5819353.69962212
pt_39200,pt_39200,4594469.274947998,5820596.279395453
106347,106347,4594634.444165429,5819219.995574947
155888,155888,4591510.673518581,5818781.812493767
40141,40141,4589004.804574907,5820855.119072865
41792,41792,4589278.042009756,5819580.258938912
38639,38639,4592298.939338284,5819397.085679683
133266,133266,4598402.81344707,5817344.811937503
138638,138638,4589667.725643137,5821280.64644181
95137,95137,4595857.378176473,5822875.258156615
102116,102116,4594294.484031019,5819043.591145465
89371,89371,4587071.995108952,5820097.736116508
24553,24553,4591730.834660739,5820347.789261172
104685,104685,4590811.330921506,5821043.337331045
67469,67469,4590236.402767757,5822233.576848568
132370,132370,4598479.1672696415,5820775.802674911
66269,66269,4594082.948460622,5820553.534005727
70096,70096,4593697.041669277,5822705.81487493
pt_39341,pt_39341,4597852.314542762,5822201.293428711
25010,25010,4597363.711863456,5817453.93875462
pt_38587,pt_38587,4592891.278672984,5818961.281984138
pt_39204,pt_39204,4593011.280427997,5820081.321200344
55381,55381,4595924.283093871,5824041.256433653
pt_40412,pt_40412,4590437.21692668,5820164.306053585
31400,31400,4596263.639369078,5822134.8163432125
90975,90975,4592516.990740618,5817339.636012707
75785,75785,4592970.563384236,5822008.827848682
21947,21947,4596634.178630111,5824107.2588332025
44393,44393,4590865.02664339,5819147.714688037
114019,114019,4596159.467947676,5818159.377959986
pt_5658,pt_5658,4593435.29058326,5824242.351139313
112880,112880,4590469.440905954,5822805.353790327
116215,116215,4595918.467843016,5824422.775651075
122664,122664,4596938.167948272,5818653.91540392
125343,125343,4598957.212725267,5822109.524229962
43568,43568,4598856.707522609,5821873.058494827
47113,47113,4598736.090029552,5817402.829960888
138513,138513,4589765.346809093,5819096.039540574
3914,3914,4591897.165066653,5819682.718485449
68942,68942,4599578.421845596,5821800.095435257
88350,88350,4591717.595506926,5821751.798562157
19691,19691,4599456.26948446,5821731.361493145
623,623,4599658.24392376,5820508.893509219
122659,122659,4596775.60125765,5818722.769769076
77995,77995,4597196.571828007,5823337.838237248
60955,60955,4596173.469935621,5822317.100348094
122464,122464,4598476.820190091,5818705.5013244385
39713,39713,4592162.6725293435,5823366.6028555045
127012,127012,4589131.275204633,5820334.241269296
39510,39510,4595917.356390142,5819924.15156469
62100,62100,4591329.644673404,5823154.211024536
129823,129823,4591942.0802679695,5819665.89545064
15460,15460,4590601.199884464,5820111.990228147
pt_5779,pt_5779,4590048.261927624,5819131.343293606
25033,25033,4592494.65188681,5818352.622769948
151617,151617,4593386.015095429,5816604.087108685
60289,60289,4589053.907263471,5819927.969364783
pt_306,pt_306,4591477.251127199,5817737.266572155
103231,103231,4594381.199106278,5821324.011065891
pt_38346,pt_38346,4595481.253004503,5824016.327290479
133981,133981,4590560.244933666,5820061.223420515
110171,110171,4594785.903097471,5819575.795215819
pt_186,pt_186,4589391.24665518,5818261.267232038
102024,102024,4593668.168157102,5822577.345345911
83178,83178,4590322.058316307,5821392.666446923
137581,137581,4593824.40724994,5822571.429099609
160530,160530,4591749.280357507,5823015.812713164
76327,76327,4596723.313675168,5822640.195527531
15700,15700,4596367.632694092,5821226.752101399
16018,16018,4589127.752847155,5822005.8051315285
61212,61212,4593880.711671874,5816666.5254980875
110532,110532,4598316.145608398,5822924.839769291
11331,11331,4594349.695118719,5822861.7044735355
133309,133309,4597423.695326298,5820872.087648218
pt_43066,pt_43066,4590881.278356276,5819441.333529973
90819,90819,4597257.347800486,5816207.3003181
125094,125094,4596183.761496316,5819755.978533729
76148,76148,4596295.650737493,5818482.902429859
131998,131998,4593616.8290052125,5817187.044179763
64852,64852,4599727.691288861,5821166.434956759
76161,76161,4596661.938050273,5821386.47871555
121993,121993,4598822.555285496,5819001.186852028
14251,14251,4593918.550304669,5820003.595501228
68111,68111,4591380.403142249,5818150.929844624
28107,28107,4591864.319459949,5823458.740462027
124801,124801,4588901.30938027,5821381.569848238
126036,126036,4589516.135533275,5818167.664070927
59769,59769,4599374.24815448,5820651.890304884
76114,76114,4592071.606498958,5821367.284206654
95903,95903,4591814.834183921,5823071.092145221
129688,129688,4595734.859647259,5818257.234185311
39689,39689,4591244.804072052,5817583.175929467
147445,147445,4588946.41980524,5818971.656012733
158720,158720,4588518.053554576,5820221.4351001615
66047,66047,4597047.939675103,5816836.229875017
58154,58154,4590170.2216214035,5822432.634870392
91356,91356,4587766.878715136,5818994.426356329
44395,44395,4590906.283034151,5819140.320058771
93306,93306,4597336.269504054,5822135.918632507
34568,34568,4596734.2093378585,5821607.088674478
33562,33562,4597303.811331873,5823158.482417343
115753,115753,4593517.256425903,5820620.642133045
48099,48099,4588018.162289126,5819885.978821869
64010,64010,4588894.278179861,5819745.981923873
43589,43589,4590806.789071892,5819873.564250005
pt_38581,pt_38581,4594403.25115758,5818641.2936794525
157085,157085,4597753.918484918,5821127.421169788
24713,24713,4596795.323271785,5816677.544817669
30433,30433,4594794.910149148,5818376.69065909
68425,68425,4598389.047946598,5821693.373747603
35373,35373,4597469.723995001,5820971.302388758
74921,74921,4597806.774960237,5817095.950888841
90555,90555,4594575.989004376,5820810.393647869
30202,30202,4594977.362527187,5819486.598549678
135962,135962,4593552.101422062,5817765.163045702
54221,54221,4598354.3182454845,5818005.704224854
49316,49316,4590536.6417492265,5821431.842011762
14923,14923,4589347.72611277,5820537.418795763
14443,14443,4590253.734885821,5823239.484290425
101790,101790,4590465.996652856,5817710.1105502155
150195,150195,4596737.703923536,5816093.740190815
113223,113223,4588135.427286464,5821085.024948491
117049,117049,4594099.1273251055,5820748.826222686
pt_293,pt_293,4595751.301654425,5817491.303304246
18232,18232,4595583.157573311,5821112.173567193
87648,87648,4588430.333522128,5819690.970569396
35023,35023,4593090.469597561,5819668.986959245
149504,149504,4593028.385940758,5818664.291423751
pt_43048,pt_43048,4594451.267772371,5820801.300051616
40571,40571,4595468.898862832,5822665.833595435
76411,76411,4599295.609161361,5821179.31609335
30788,30788,4596370.383222338,5821320.363685114
119638,119638,4596554.813945142,5823685.11120377
55201,55201,4588723.811821891,5819636.375743764
119220,119220,4593020.845446564,5820050.068870546
73401,73401,4589736.018181319,5817978.918509116
153114,153114,4591996.714731887,5819922.951441181
55200,55200,4588671.740870806,5819732.971938157
84933,84933,4593113.825421741,5818397.289919241
24529,24529,4591730.834660739,5820347.789261172
154728,154728,4587982.7999469945,5820820.8817818565
21518,21518,4594527.1925490415,5818293.732261857
135678,135678,4599043.721493851,5819863.872045097
37615,37615,4593561.282169198,5821227.975185422
pt_4801,pt_4801,4591736.268878264,5818792.291428145
pt_303,pt_303,4592294.277936561,5817952.247630873
pt_42268,pt_42268,4594347.2378115505,5822970.296340925
81013,81013,4595514.152440435,5821731.733720128
pt_5502,pt_5502,4597668.286116648,5820679.317759665
53445,53445,4595931.897219249,5824512.199590809
91163,91163,4595061.534003906,5823734.6279732995
30463,30463,4595653.558171238,5819352.049072829
103710,103710,4594150.6175799025,5821503.562476227
36873,36873,4590473.640454712,5819416.012270883
149276,149276,4593742.683989283,5821976.90523824
99181,99181,4592068.467592298,5819308.761820239
83422,83422,4598074.079943018,5823263.724583404
266,266,4596970.784385973,5819420.295697088
139641,139641,4598187.632828099,5820783.759410217
pt_3200,pt_3200,4598819.28480936,5818921.36516737
24705,24705,4597494.52101661,5817813.578885084
pt_6450,pt_6450,4597401.320807094,5815851.307599878
142465,142465,4588496.285916858,5818795.066544779
48027,48027,4591483.274409782,5817823.531020286
23707,23707,4589555.255924956,5819922.704887352
86010,86010,4590920.085444797,5818719.866544976
77388,77388,4590477.886039607,5819321.713050399
124866,124866,4592963.99157877,5822566.486588407
50498,50498,4588890.658001186,5819226.750134299
104012,104012,4592968.315206811,5823408.058796773
24408,24408,4597452.933196965,5820588.710658738
114004,114004,4596930.202468895,5817341.361599441
67572,67572,4595118.765923136,5822677.792455333
86646,86646,4588086.14297052,5820228.663414924
33842,33842,4597847.666554461,5823379.92819123
121438,121438,4598793.989224073,5819644.068202388
35334,35334,4597104.431628127,5821227.29708221
62106,62106,4592000.640049367,5823255.376432617
27838,27838,4595211.564442575,5822432.583846136
60509,60509,4590409.846774428,5821646.752637943
pt_4778,pt_4778,4597190.296962148,5822710.288889352
110530,110530,4598253.162570217,5823017.569565814
138309,138309,4589151.825920988,5818915.434116226
160687,160687,4598511.484178007,5816497.977779499
2576,2576,4595944.240810751,5822974.511662389
41957,41957,4596158.543462965,5822014.473612933
65143,65143,4599539.182815159,5821176.273720756
83627,83627,4588434.654854172,5820832.204055771
88099,88099,4592365.737579,5823123.331070875
pt_42980,pt_42980,4595700.305347083,5821897.3333839355
35901,35901,4598490.076853239,5821185.465140155
98146,98146,4594953.403778913,5823074.281443444
149698,149698,4587141.763395022,5820017.21021505
131690,131690,4593920.260507611,5816632.8761175545
140979,140979,4595275.773215507,5820147.615381419
93435,93435,4591786.185423629,5818801.227923129
110518,110518,4598106.63392147,5823077.325370428
pt_40341,pt_40341,4596366.25689957,5821209.338168206
127551,127551,4590243.764355444,5819707.377116972
68465,68465,4593445.024696485,5821835.924837874
2699,2699,4595236.212358995,5822092.751206865
94496,94496,4593176.471071312,5823770.41978587
71090,71090,4596647.040409616,5822506.685659127
34541,34541,4591450.454630316,5819030.353536256
18544,18544,4593926.526447376,5822487.987902575
pt_40016,pt_40016,4594284.2542966725,5822186.348477058
28518,28518,4595761.720813814,5824629.1864293255
92442,92442,4587897.324981844,5820209.314792299
119497,119497,4594885.702894899,5819030.378160267
123239,123239,4594429.464624706,5819180.627277167
156184,156184,4597730.332609523,5818783.322594294
107639,107639,4592433.62478971,5819235.49678263
pt_38832,pt_38832,4588884.259735091,5819352.321299794
131695,131695,4593761.711732759,5816955.926190133
140568,140568,4597889.848379243,5817073.8302894
56101,56101,4593050.667191229,5822633.436847524
115361,115361,4596174.277464072,5822002.582524975
101862,101862,4592282.766112612,5820187.762970564
153433,153433,4595624.598737704,5822394.69792359
43613,43613,4590341.995547021,5819413.063200059
10563,10563,4591855.248814639,5820410.246624774
117068,117068,4591781.211150875,5817984.9574133465
pt_1119,pt_1119,4593011.229368101,5822296.265984418
28269,28269,4595654.046421406,5823288.313817329
pt_42282,pt_42282,4593018.246222869,5818567.316090707
9823,9823,4591061.302403388,5821481.573847674
pt_5537,pt_5537,4592760.233328056,5822282.2707321765
11443,11443,4593801.567571938,5820946.711206825
26804,26804,4596369.5760544315,5821280.932328925
128986,128986,4590400.510568415,5820883.677770217
92387,92387,4589507.925412008,5819294.104207954
78186,78186,4588984.424071091,5817966.9604853615
117304,117304,4595542.565930939,5821024.1479182
33522,33522,4597427.3199671125,5822794.917841096
34330,34330,4596355.421693501,5821493.56013578
114737,114737,4589010.3757591555,5820221.852164051
61200,61200,4593991.951852875,5817627.705898986
49610,49610,4590561.894261554,5821470.052868801
pt_1352,pt_1352,4593011.229368101,5822296.265984418
143086,143086,4594074.480615433,5818747.692086813
103146,103146,4591024.961209612,5822048.414814173
84930,84930,4593113.825421741,5818397.289919241
134555,134555,4589469.972937893,5821166.149869614
33174,33174,4597007.513020984,5823608.844355778
77334,77334,4590728.247686418,5819205.623498859
68869,68869,4593698.658933694,5819359.526894214
pt_39205,pt_39205,4592860.2358893845,5819797.292594322
149277,149277,4593733.791591677,5822048.530169547
35620,35620,4592934.893436661,5822275.5169222485
5892,5892,4591253.952483241,5822936.372482393
pt_42275,pt_42275,4592541.253740872,5817881.319414763
15118,15118,4595961.173499516,5820022.472685956
139260,139260,4593579.5601367615,5820498.577416988
24563,24563,4593642.767650019,5822918.259210094
83635,83635,4588342.627948204,5821069.608907754
50873,50873,4594680.67167552,5822389.885617038
76130,76130,4592924.272702078,5822683.131583069
150430,150430,4590221.371895933,5819393.312591156
60018,60018,4591620.556848895,5820182.850526503
87623,87623,4593736.165981904,5820212.173955753
64004,64004,4588859.770994267,5819917.8482468985
39529,39529,4595021.849788026,5818222.217455194
pt_40336,pt_40336,4596470.272282105,5819297.26883937
20357,20357,4595751.8202082515,5823765.402159804
17314,17314,4596937.212980698,5815910.916146309
154865,154865,4597899.150114863,5819738.542959572
152417,152417,4596893.123306466,5818875.070263403
18246,18246,4590381.223139849,5820490.2285265885
34468,34468,4594413.083957387,5821061.44272865
47155,47155,4596777.757523231,5819502.761806303
